5'_gene,3'_gene,5'_transcript,3'_transcript,5'_strand,3'_strand,exon_gene_source,exon_number,exon_chr,exon_start,exon_end
RAB7A,LRCH3,ENST00000491681,ENST00000471667,+,+,'3 gene,4,3,197871325,197871462
RAB7A,LRCH3,ENST00000491681,ENST00000471667,+,+,'3 gene,5,3,197875698,197875775
RAB7A,LRCH3,ENST00000491681,ENST00000471667,+,+,'3 gene,6,3,197880512,197880625
RAB7A,LRCH3,ENST00000491681,ENST00000483442,+,+,'5 gene,1,3,128726352,128726359
RAB7A,LRCH3,ENST00000491681,ENST00000483442,+,+,'3 gene,2,3,197865423,197865471
RAB7A,LRCH3,ENST00000491681,ENST00000483442,+,+,'3 gene,3,3,197866112,197866219
RAB7A,LRCH3,ENST00000491681,ENST00000483442,+,+,'3 gene,4,3,197870160,197870278
RAB7A,LRCH3,ENST00000491681,ENST00000483442,+,+,'3 gene,5,3,197871325,197871462
RAB7A,LRCH3,ENST00000491681,ENST00000483442,+,+,'3 gene,6,3,197875698,197875760
RAB7A,LRCH3,ENST00000491681,ENST00000473177,+,+,'5 gene,1,3,128726352,128726359
RAB7A,LRCH3,ENST00000491681,ENST00000473177,+,+,'3 gene,2,3,197870160,197870278
RAB7A,LRCH3,ENST00000491681,ENST00000473177,+,+,'3 gene,3,3,197871325,197871462
RAB7A,LRCH3,ENST00000491681,ENST00000473177,+,+,'3 gene,4,3,197875698,197875775
RAB7A,LRCH3,ENST00000491681,ENST00000473177,+,+,'3 gene,5,3,197880512,197880612
